smiles NumRings NumAromaticCarbocycles NumAromaticRings NumAliphaticRings NumAromaticHeterocycles NumHeteroatoms NumSaturatedHeterocycles NumSaturatedCarbocycles NumSaturatedRings NOCount
CC[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)C2CCCCC2)C2CC2)C1=O 5 2 2 3 0 9 1 2 3 6
Nc1nc(-c2nc3ccccc3[nH]2)cs1 3 1 3 0 2 5 0 0 0 4
N=C(N)NCCC[C@@H]1NC(=O)CNC(=O)[C@@H](CC(=O)O)N[C@H]2CCC[C@H]3CC[C@H](C1=O)N3C2=O 3 0 0 3 0 13 3 0 3 13
O=C(NCc1cccs1)C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1 4 2 4 0 2 10 0 0 0 7
N#Cc1c(-c2ccccc2)c(Nc2cccc(N)c2)n2c(Cl)cccc12 4 2 4 0 2 5 0 0 0 4
CCOC(=O)CN(Cc1ccccc1)c1ccc2c(c1)OC(C)(COc1ccc(C(=N)N)cc1)CN2C 4 3 3 1 0 8 0 0 0 8
Cc1ccc(C(=O)N(C)Cc2c(C)nn(-c3ccccc3)c2C)cc1S(N)(=O)=O 3 2 3 0 1 8 0 0 0 7
CCCc1ccc(C2C(C(=O)c3ccc(C)cc3)=C(O)C(=O)N2CC(C)O)cc1 3 2 2 1 0 5 0 0 0 5
c1cnc2[nH]cc(CCNc3ccc(Nc4ccncc4)cc3)c2c1 4 1 4 0 3 5 0 0 0 5
CC(C)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)C(C)C 3 2 3 0 1 12 0 0 0 12
CNC(=O)c1ccc(O[C@H](C)C(=O)N2CCN(C(=O)c3ccccc3)C[C@H]2C)cc1OC 3 2 2 1 0 8 1 0 1 8
CC1(C)Oc2cc(OC(=O)c3cccc(OCc4ccccc4)c3)ccc2CC1O 4 3 3 1 0 5 0 0 0 5
CC(=O)N1CCN(C(=O)[C@@H]2CC[C@@H](C)N2C(=O)C2=C(C(C)C)N3C(=N[C@@](C)(c4ccc(Cl)cc4)[C@H]3c3ccc(Cl)cc3)S2)CC1 6 2 2 4 0 11 2 0 2 8
CCN(C(=O)c1c(-c2ccccc2)noc1C)c1ccc(Nc2ccccc2)cc1 4 3 4 0 1 5 0 0 0 5
O=S(=O)(Nc1cccc2cccnc12)c1ccc(Br)s1 3 1 3 0 2 7 0 0 0 4
NC(N)=NCCC[C@H](N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O 1 1 1 0 0 15 0 0 0 15
C[C@H](N)C(=O)N[C@H]1CC[C@H]2CC[C@@H](C(=O)NCc3ccccc3)N2C1 3 1 1 2 0 6 2 0 2 6
CCOC(=O)C1(N)C2CC(CC2c2cccc(Nc3ccc(N)cc3)c2)C1Sc1ccccc1 5 3 3 2 0 6 0 2 2 5
CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1C[C@@H]2CC[C@H]1N(CCc1ccccc1)C2)C1CCCCC1 5 1 1 4 0 6 2 2 4 6
O=C(NS(=O)(=O)CCC12CC3CC(CC(C3)C1)C2)c1ccc(N2CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC2)cc1 8 3 3 5 0 8 1 4 5 6
CC(C)(C)c1ncc(C2=N[C@@](C)(c3ccc(Cl)cc3)[C@@](C)(c3ccc(Cl)cc3)N2C(=O)N2CCN(CCOCCO)CC2)cn1 5 2 3 2 1 11 1 0 1 9
CCn1c(=O)/c(=C2\Sc3cc(Cl)ccc3N2C)s/c1=C\c1scc[n+]1Cc1ccsc1C(=O)OC.[Cl-] 5 1 4 1 3 12 0 0 0 6
CCN(CC)c1ccc(NC(=O)c2ccnn2-c2ccccc2)cc1 3 2 3 0 1 5 0 0 0 5
CN(C)CCNC(=O)[C@H]1[C@H]2c3cccc(=O)n3C[C@@H]([C@@H]1CO)N2c1nc(-c2ccc(Cl)cc2)c(-c2ccccc2)s1 6 2 4 2 2 10 1 0 1 8
O=C(O)CC(CC(=O)NNC(=O)CCCCNc1ccccn1)c1ccc(Br)cc1 2 1 2 0 1 9 0 0 0 8
O=C1NC(=O)N(c2ccccc2)C(=O)/C1=C\c1c[nH]c2ccccc12 4 2 3 1 1 6 1 0 1 6
CC(C)=CCC[C@H](C)[C@H]1C=C[C@@]2(C(=O)O)[C@H](CC(C)=C[C@@H]2/C=C(\C)[C@H]2CC[C@H](C(=O)O)CC2)C1 3 0 0 3 0 4 0 1 1 4
Cc1cn(C[C@@H](CC(=O)O)NC(=O)OCc2ccccc2)c(=O)nc1NCCC(=O)Nc1nc2ccccc2[nH]1 4 2 4 0 2 13 0 0 0 13
COc1cc(N(C)C)cc(CN(C)CCc2ccc([N+](=O)[O-])cc2)c1O 2 2 2 0 0 7 0 0 0 7
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1 1 1 1 0 0 8 0 0 0 6
Cc1ccc(S(=O)(=O)N[C@@H](CCC(=O)N2CCC3(CC2)CCN(c2ccncc2)CC3)C(=O)O)cc1 4 1 2 2 1 10 2 0 2 9
N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CSC[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O 3 1 2 1 1 19 1 0 1 18
CC[C@@H](CN1CCCC1)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1 4 2 2 2 0 7 2 0 2 5
COc1ccccc1-c1ccc(C[C@H](NC(=O)[C@H]2CSCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1 4 3 3 1 0 12 1 0 1 8
C[S+]([O-])CCCCNC(=S)SCCSC(=S)NCCCC[S+](C)[O-] 0 0 0 0 0 10 0 0 0 4
COc1ccc(C(=O)N2CCCC2=O)cc1 2 1 1 1 0 4 1 0 1 4
CC[C@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1 5 1 3 2 2 6 0 0 0 6
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@@H]2[C@H]1[C@@H](c1c[nH]c3cc(F)ccc13)CN2C(=O)OCc1ccccc1)C1CCCCC1 6 2 3 3 1 10 2 1 3 9
O=C(C(=O)N1CCCC1C(=O)OCCCc1cccnc1)C1CCCCC1 3 0 1 2 1 6 1 1 2 6
CC(C)=CCc1c(O)cc2oc3c(CC=C(C)C)c(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O 3 2 3 0 1 6 0 0 0 6
Nc1nnc(SCc2nc3ccccc3s2)[nH]1 3 1 3 0 2 7 0 0 0 5
CCOc1ccccc1-n1c(CN2CCN(C(=O)c3ccco3)CC2)nc2ccc(I)cc2c1=O 5 2 4 1 2 9 1 0 1 8
O=C(O)C[C@H](NC(=O)Cn1c(C2CC2)c(Cl)nc(NCc2ccc3c(n2)NCCC3)c1=O)c1cccnc1 5 0 3 2 3 12 0 1 1 11
C1=C/[C@@H]2[C@H](C[C@@H]3CCCC[C@H]32)NCCCN[C@@H]2C[C@@H]3CCCC[C@H]3[C@@H]2/C=C/1 5 0 0 5 0 2 0 4 4 2
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Oc4ccccc4)c3)cc(C(F)(F)F)c2)cn1 4 3 4 0 1 8 0 0 0 5
COC(=O)c1cccc(-c2ccc(-c3ccc(CN(C(=O)CN(C)S(=O)(=O)c4ccc(C)cc4)c4ccc(C(=O)O)c(O)c4)cc3)cc2)c1 5 5 5 0 0 11 0 0 0 10
Nc1c(-c2ccccc2)nc(Cl)nc1-c1ccccc1 3 2 3 0 1 4 0 0 0 3
C[C@@]1(C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1 3 2 2 1 0 11 1 0 1 8
O=C(O)CC(NC(=O)C1CC(=O)N(c2cccc(NC(=O)NCc3ccccc3)c2)C1)c1cccc(F)c1 4 3 3 1 0 10 1 0 1 9
CC(C)(C)C#C[C@H](CC(=O)O)NC(=O)[C@@H]1CCCN(C(=O)CCC2CCNCC2)C1 2 0 0 2 0 7 2 0 2 7
CC(C)(C)OC(=O)N1CCC(SC(=S)NCCCCNC(=O)Nc2cccnc2)CC1 2 0 1 1 1 10 1 0 1 8
Cn1cnnc1SCC(=O)Nc1ccc(-c2nc3ccc(NC(=O)CSc4nncn4C)cc3o2)c(O)c1 5 2 5 0 3 15 0 0 0 13
COC(OC)C1c2[nH]c3ccccc3c2CCN1Cc1ccccc1 4 2 3 1 1 4 0 0 0 4
COCCCN1C(=O)C(O)=C(C(=O)c2ccc(Cl)cc2)C1c1ccc(C(F)(F)F)c(F)c1 3 2 2 1 0 10 0 0 0 5
CC(C)(CN)COC(=O)NCCS(=O)(=O)N[C@@H](CNC(=O)c1ccc(OCCNC2=NCCCN2)cc1)C(=O)O 2 1 1 1 0 16 0 0 0 15
Cc1cccc(C)c1NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCc1ccncc1 4 2 4 0 2 6 0 0 0 6
CC/N=c1\c(O)c(O)\c1=N/[C@@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)O 3 2 3 0 1 11 0 0 0 9
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl 5 2 2 3 0 13 1 0 1 12
O=C(O)c1ccc2c3c1cccc3c(=O)n1c3ccccc3nc21 5 3 5 0 2 5 0 0 0 5
Nc1ccccc1C(=O)CC(N)C(=O)O 1 1 1 0 0 5 0 0 0 5
CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12 3 2 3 0 1 9 0 0 0 7
CC(=O)N1CSC[C@@H]1C(=O)N/C(=C\c1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)O 3 1 2 1 1 12 1 0 1 9
Cc1cc(C(=O)N(c2ccccc2)c2ccccc2)nn1-c1ccccc1C(=O)N1Cc2ccccc2C[C@H]1CNS(C)(=O)=O 6 4 5 1 1 10 0 0 0 9
Cc1nnc(SCC(=O)NCCc2cccs2)c2nn(-c3ccccc3)c(C)c12 4 1 4 0 3 8 0 0 0 6
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@@H]2[C@H]1[C@@H](c1c[nH]c3cc(F)ccc13)CN2c1ncccn1)C1CCCCC1 6 1 3 3 2 10 2 1 3 9
Cc1cc(Sc2nnnn2CC[NH+](C)C)n2nc(SCc3c(Cl)cccc3Cl)nc2n1.[Cl-] 4 1 4 0 3 14 0 0 0 9
N=C(N)N1CCN(Cc2cn(CC(=O)N[C@H](C(=O)O)c3ccccc3)nn2)CC1 3 1 2 1 1 11 1 0 1 11
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(N)=O)C(C)C)[C@@H](C)O 7 2 2 5 0 58 5 0 5 58
O=C(O)c1ccc2c(c1Nc1ccccc1)C(=O)c1ccccc1C2=O 4 3 3 1 0 5 0 0 0 5
CC(C)(C)C[C@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12 4 2 2 2 0 10 1 0 1 7
O=C1Nc2ccc(S(=O)(=O)N3CCOCC3)c3cccc1c23 4 2 2 2 0 7 1 0 1 6
CCCC(C)/N=c1\c(O)c(O)\c1=N/[C@@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)O 3 2 3 0 1 11 0 0 0 9
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@@H]2[C@H]1[C@@H](c1c[nH]c3ccc(F)cc13)CN2C(C)=O)C1CCCCC1 5 1 2 3 1 9 2 1 3 8
CC[C@@H](CN(C)S(C)(=O)=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1 3 2 2 1 0 10 1 0 1 7
N=C(N)c1ccc2[nH]c(C(=O)Nc3cccc(C(=O)NC(CC(=O)O)c4ccccc4)c3)cc2c1 4 3 4 0 1 9 0 0 0 9
CN1CCN(CC[C@H](CSc2ccccc2F)Nc2ccc(S(=O)(=O)Nc3ncnc4c3CCN(C3CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC3)C4)cc2S(=O)(=O)C(F)(F)F)CC1 8 3 4 4 1 20 2 0 2 12
COc1ccc(CSc2nnc(N)[nH]2)cc1 2 1 2 0 1 6 0 0 0 5
COc1ccc(CNC(=O)c2ccccc2C[NH2+]Cc2ccc3c(c2C(=O)O)OCO3)cc1 4 3 3 1 0 8 0 0 0 8
N#Cc1cccc(S(=O)(=O)N2C[C@H](N3CC[C@@H](F)C3)C[C@H]2C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)c1 5 2 3 2 1 16 2 0 2 12
Cc1ccc(S(=O)(=O)Nc2ccc(-c3cc4ccccc4s3)c3cccnc23)cc1 5 3 5 0 2 6 0 0 0 4
CSCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(C)=O)C(C)C)C(=O)N[C@H]1CSSCC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(=O)O)C(N)=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC1=O 6 1 1 5 0 49 5 0 5 46
Cc1onc(-c2ccccc2)c1NCc1ccc(N(CCO)CCO)cc1 3 2 3 0 1 6 0 0 0 6
O=C(CSc1ccc(Cl)cc1)N1CCOCC1 2 1 1 1 0 5 1 0 1 3
C=CC(=O)c1ccc(CCCCCC)cc1 1 1 1 0 0 1 0 0 0 1
CC[C@@H](C1CCC(=O)O1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1 4 2 2 2 0 8 2 0 2 6
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21.[Na+] 3 0 1 2 1 13 1 0 1 10
O=C(O)c1c(/C=C\c2ccccc2)ccc2c1OCO2 3 2 2 1 0 4 0 0 0 4
CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(C3CCCCC3)cc2)CC1 4 2 2 2 0 4 1 1 2 4
O=C1CCCN1c1ccc(NCc2nc3sc(-c4ccccc4)cc3c(=O)[nH]2)cc1 5 2 4 1 2 7 1 0 1 6
Cc1ccccc1Cn1cc(CO[C@H]2[C@H]3OC(C)(C)O[C@H]3O[C@@]23CC[C@H]2O[C@@H]4OC(C)(C)O[C@@H]4[C@@H]2O3)nn1 7 1 2 5 1 11 5 0 5 11
N#Cc1ccc(C[C@H](NC(=O)[C@@H]2CCC(=O)N2Cc2ccccc2)C(=O)O)cc1 3 2 2 1 0 7 1 0 1 7
CCN(CC)c1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1 2 1 2 0 1 7 0 0 0 4
CCC(=O)N1CC[C@@H](O)[C@H]1C(=O)Nc1ccc2cc(Br)ccc2c1 3 2 2 1 0 6 1 0 1 5
C[C@@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12 4 2 3 1 1 7 1 0 1 6
O=C(Nc1ccc2oc(-c3ccccc3)cc(=O)c2c1)c1snnc1-c1ccccc1 5 3 5 0 2 7 0 0 0 6
CC(C)(C)c1ccc(S(=O)(=O)Nc2cc(SCc3ccco3)c(O)c3ccccc23)cc1 4 3 4 0 1 7 0 0 0 5
O=[N+]([O-])c1ccc(Nc2ccccc2O)c2nonc12 3 2 3 0 1 8 0 0 0 8
COc1cc(COC2(c3ccccc3)c3ccccc3C(=O)N2Cc2ccccc2)cc(OC)c1O 5 4 4 1 0 6 0 0 0 6
O=[N+]([O-])c1ccc(Sc2cccc[n+]2[O-])c2nonc12 3 1 3 0 2 9 0 0 0 8
CC(C)[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@](CC(=O)O)(C(F)(F)F)NCCNC(=O)[C@H](CCCN=C(N)N)NC1=O 2 1 1 1 0 17 1 0 1 14
O=C(N[C@@H](Cc1ccc(C#CCCNc2ccccn2)cc1)C(=O)O)c1c(Cl)cccc1Cl 3 2 3 0 1 8 0 0 0 6
NC(=O)C[C@H](NC(=O)c1ccccc1Br)C(=O)O 1 1 1 0 0 7 0 0 0 6
C=CCN1C(=O)C(O)=C(C(=O)c2ccc(Cl)cc2)C1c1ccc(C(F)(F)F)cc1 3 2 2 1 0 8 0 0 0 4
O=C(Nc1cccc(C(F)(F)F)c1)N(Cc1ccccc1)C1CCN(CC2CCCCC2)CC1 4 2 2 2 0 7 1 1 2 4
Cc1cc(NC(c2ccc(Cl)cc2)c2ccc3cccnc3c2O)no1 4 2 4 0 2 6 0 0 0 5
O=C1C(Cl)=C(N2CCOCC2)C(=O)N1c1ccc(Cl)c(F)c1 3 1 1 2 0 8 1 0 1 5
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C 4 0 0 4 0 5 0 2 2 4
CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)CCCCCNC(=O)c1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)CC3)cc1)[C@@H](C)O)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O 13 5 9 4 4 27 2 0 2 27
COc1ccc(Cl)cc1-c1c(C(N)=O)nc(-c2cccc(C)n2)n1-c1cccc(Cl)c1F 4 2 4 0 2 9 0 0 0 6
COc1cccc(NC(=O)Cc2cccs2)c1 2 1 2 0 1 4 0 0 0 3
C/C=C(\C(=O)NCC(=O)O)C(NCc1ccc(N)cc1)C(C)C 1 1 1 0 0 6 0 0 0 6
COc1cc2c(c(OC)c1)C1C3CCCC(CN1CC2)N3C(=O)C(=O)c1cc(OC)c(OC)c(OC)c1 5 2 2 3 0 9 2 0 2 9
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@H]2CC[C@H](NC(=O)N(C)c3ccc(F)cc3)[C@H]21)C(C)(C)C 3 1 1 2 0 9 1 1 2 8
COc1cc([C@H]2Oc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3O[C@@H]2CO)ccc1O 5 3 4 1 1 9 0 0 0 9
C[C@H]1C[C@@H](N2CCc3c(ncnc3NS(=O)(=O)c3ccc(N[C@H](CCN(C)C)CSc4ccccc4)c([N+](=O)[O-])c3)C2)CCN1Cc1ccccc1-c1ccc(Cl)cc1 7 4 5 2 1 15 1 0 1 12
FC(F)(F)Cc1cc2c(N3CCC(N[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1 5 1 3 2 2 8 1 1 2 4
CCCN(C(=O)CC(=O)O)C1=C(C)C[C@@H](c2ccc(N)cc2)N([C@@H](C)c2ccc(OC)cc2)C1=O 3 2 2 1 0 8 0 0 0 8
O=C(O)[C@H](c1ccc(Cl)cc1)N1C(=O)c2cc(CCO)ccc2NC(=O)[C@@H]1c1ccc(Cl)cc1 4 3 3 1 0 9 0 0 0 7
O=c1c(-c2ccc(O)cc2)coc2cc(N3CCOCC3)cc(O)c12 4 2 3 1 1 6 1 0 1 6
NNc1c2c(nc3ncnn13)CCC2 3 0 2 1 2 6 0 0 0 6
FCc1nnc(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)s1 4 0 3 1 3 12 1 0 1 6
CN[C@@H](C)C(=O)N[C@@H](COC)C(=O)N1CC[C@@H]2[C@H]1[C@@H](c1c[nH]c3cc(F)ccc13)CN2c1ncccn1 5 1 3 2 2 11 2 0 2 10
O=C(O)C(Cc1ccccc1)Cn1ccc2cc(OCCCNc3ccccn3)ccc21 4 2 4 0 2 6 0 0 0 6
O=C(Nc1ccccc1)OCc1cn(-c2ccc(Cl)cc2)nn1 3 2 3 0 1 7 0 0 0 6
CCCCOc1ccc(C(=O)Nc2nc3n(n2)C(c2ccccc2)C=C(C)N3)cc1 4 2 3 1 1 7 0 0 0 7
COC(=O)C(c1ccc(Cl)cc1)N1C(=O)c2cc(F)ccc2NC(=S)C1c1ccc(Cl)cc1 4 3 3 1 0 9 0 0 0 5
N#Cc1c(O)nsc1Nc1ccccc1C(F)(F)F 2 1 2 0 1 8 0 0 0 4
C[C@@](O)(c1ccc(Cl)cc1)c1ccc(Cl)c(CCOc2ccc(-c3ccc(C(=O)O)cc3)cc2)c1 4 4 4 0 0 6 0 0 0 4
CCN(CC)c1ccc(NC(=O)c2nnn(C)c2-c2ccccc2)cc1 3 2 3 0 1 6 0 0 0 6
CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)CN)C(=O)O 0 0 0 0 0 16 0 0 0 16
N=C(N)c1ccc(C(=O)NCC(=O)N2CCN(CC(=O)O)C(=O)[C@@H]2CC(=O)O)cc1 2 1 1 1 0 12 1 0 1 12
C#Cc1ccc([C@H]2Oc3ccccc3C3=C2[C@H](c2ccc(Br)cc2)n2ncnc2N3C)cc1 6 3 4 2 1 6 0 0 0 5
N#Cc1c(C2CCCCC2)c(NCCc2ccccc2)n2c(Cl)cccc12 4 1 3 1 2 4 0 1 1 3
Cl.O=C(NCCCCNC(=S)SC1CCNCC1)Nc1ccncc1 2 0 1 1 1 9 1 0 1 6
C[C@@]1(Cc2ccc(Br)cc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2ncc(S(=O)(=O)N3CCC(=O)CC3)n21 5 2 3 2 1 12 1 0 1 8
CCC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCC(C)(C)O)CC1 5 1 3 2 2 16 2 0 2 9
COc1ccnc(NC[C@@H]2C[C@@H](OCC(=O)NC[C@H](NC(=O)C3(C)CCCCC3)C(=O)O)CN2C(=O)OCc2ccccc2)c1 4 1 2 2 1 13 1 1 2 13
c1ccc2sc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)nc2c1 5 2 3 2 1 6 1 0 1 5
O=C(Nc1ccc(C[C@H](NC(=O)C2(S(=O)(=O)c3ccccc3)CCCNC2)C(=O)O)cc1)c1c(Cl)cccc1Cl 4 3 3 1 0 12 1 0 1 9
O=C1C(Cl)=C(c2ccc(C(F)(F)F)cc2)C(=O)N1c1ccc(Cl)c(Cl)c1 3 2 2 1 0 9 0 0 0 3
COc1ccc(C2=N[C@H](c3ccc(Cl)cc3)[C@H](c3ccc(Cl)cc3)N2C(=O)NCC(=O)N2CCOCC2)c(OC(C)C)c1 5 3 3 2 0 11 1 0 1 9
Cc1ccc(C(=O)N2CCC(C(=O)c3c(C)cc(C)cc3C)CC2)cc1 3 2 2 1 0 3 1 0 1 3
CCN(CC)C(=O)CC(c1ccc2c(c1)OCO2)c1c(O)cc(OC)cc1OC 3 2 2 1 0 7 0 0 0 7
COc1cccc(-c2c(C#N)c3cccc(Cl)n3c2NCCc2ccccc2)c1 4 2 4 0 2 5 0 0 0 4
Cc1nnc2n1-c1ccc(-c3ccc(N)nc3)cc1N(c1ccc(Cl)cc1)C[C@@H]2C 5 2 4 1 2 7 0 0 0 6
CC(C)C[C@@H](NC(=N)N)C(=O)NCC(=O)N1CCC(c2cc(-c3ccc(OCc4ccc(C(=O)O)o4)c(Cl)c3Cl)nn2C)CC1 4 1 3 1 2 15 1 0 1 13
COc1ccc(C(O)=NCCS(C)(=O)=O)cc1-c1cc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)ccc1C)C2=O 5 3 4 1 1 11 0 0 0 8
CC(=O)Nc1ccc(C(=O)O)cc1 1 1 1 0 0 4 0 0 0 4
O=c1[nH]nc(SCc2ccccc2Cl)c(=O)[nH]1 2 1 2 0 1 7 0 0 0 5
Cc1cc(Nc2ccn(Cc3ccc(F)cc3)n2)n2nc(SCc3ccc(Br)cc3)nc2n1 5 2 5 0 3 10 0 0 0 7
COc1ccccc1C1(OC)CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN(C)C)CSc4ccccc4)c([N+](=O)[O-])c3)cc2)CC1 5 4 4 1 0 14 1 0 1 12
C=C(C)c1cccc2c(CCNc3ccc(Nc4ccnc5c4CC[C@@H]5O)c(OC)c3F)c[nH]c12 5 2 4 1 2 7 0 0 0 6
CCOC(=O)CCNC(=O)N1C(c2ccc(OC)cc2OC(C)C)=N[C@H](c2ccc(Cl)cc2)[C@@H]1c1ccc(Cl)cc1 4 3 3 1 0 10 0 0 0 8
Cc1cccc(C(=O)N[C@@H]2C(=O)Nc3c(c(C)nn3CCC#N)[C@H]2c2ccc(F)cc2)c1 4 2 3 1 1 8 0 0 0 7
COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)c(F)c2)N(c2cc(Cl)cnc2O)C(O)=N3)c(OC)n1 5 1 4 1 3 14 0 0 0 11
O=C(O)CCN1CCS[C@@H](CC(=O)O)C(=O)N[C@@H](Cc2ccc(O)cc2)C1=O 2 1 1 1 0 10 1 0 1 9
CN1C(=O)[C@@H](N)CSSC(C)(C)[C@H](C(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H]1CCCN=C(N)N 1 0 0 1 0 18 1 0 1 16
N=C(N)c1ccc(N2CC3(CCN(C(=O)CC(CC(=O)O)c4ccccc4)CC3)CC2=O)cc1 4 2 2 2 0 8 2 0 2 8
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1 3 1 1 2 0 9 1 0 1 7
O=C(O)CN=C(O)C[C@@H]1C[C@@H](c2cccc(Cl)c2)[C@H](c2ccc(Cl)cc2)N(CC2CC2)C1=O 4 2 2 2 0 8 1 1 2 6
N=C(N)c1ccc(C(=O)N2CCC3(CCN(C(=O)CC(=O)O)CC3)CC2)cc1 3 1 1 2 0 8 2 0 2 8
C[C@@]1(CC(=O)O)C[C@@H](c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N([C@@H](CNS(=O)(=O)Cc2cccnc2)C2CC2)C1=O 5 2 3 2 1 11 1 1 2 8
